#ID	A323-01	A323-02	A323-03	A323-04	A323-05	A323-06	A323-07	A323-08	A323-11	A323-12	A323-15	A323-16	A323-17	A323-18	A323-19	A323-22	A323-24	A323-28	A323-29	A323-34	A323-35	A323-37	A323-38	A323-39	A323-40	A323-41	A323-42	A323-43	A323-44	A323-45	A323-46	A323-47	A323-48	A323-49	A323-50
hsa-miR-4787-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.690145535	0	0	0
hsa-miR-4789-3p	0	0	0	0	0	0	0	0	0	6.808742425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.215558157	0	0	0	0	0	0
hsa-miR-4793-3p	0	0	3.118470702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4797-3p	12.15647819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4800-3p	4.052159396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4800-5p	0	0	12.47388281	0	0	0	0	0	0	6.808742425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4802-5p	0	0	0	0	2.562171081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-483-3p	125.6169413	93.64705095	84.19870895	110.5357583	43.55690838	177.2630584	132.7279464	147.6512898	65.38084341	68.08742425	85.07466314	300.8002686	62.84828424	70.49047271	97.73374981	147.9665173	319.8477632	160.1612918	344.3247185	118.5972714	145.6034581	120.553981	136.8536831	271.1434741	237.0539515	90.24401983	88.70589192	150.2089864	167.2090241	169.2731599	167.3344551	201.676258	184.7417037	372.1366155	58.91638546
hsa-miR-483-5p	230.9730856	143.815114	183.9897714	300.4305226	130.6707251	243.7367053	207.3874163	189.8373727	205.9496568	177.0273031	206.6098962	599.2687522	140.6604457	147.0229859	203.2861996	228.2911981	467.6765613	254.3738165	374.7063113	270.4461142	259.3561597	208.0147123	190.0745599	490.0183267	333.8106665	180.4880397	214.3725721	378.7878788	511.2737469	423.1828996	218.4644275	398.6623705	232.637701	441.0508035	211.2863479
hsa-miR-484	20.26079698	56.85713808	49.89553123	62.35350469	51.24342163	125.561333	44.24264881	21.09304141	330.1732592	20.42622728	28.35822105	69.95355084	38.90608072	32.2242161	35.18414993	118.3732138	153.2043908	207.2675541	60.76318561	135.2230571	184.2793766	193.831891	187.5402324	104.537243	222.5404443	120.3253598	11.08823649	130.6165099	64.31116313	84.63657993	60.42633101	93.8029107	123.1611358	75.80560686	99.54837543
hsa-miR-485-3p	530.8328808	50.16806301	71.72482615	359.9497771	10.24868433	22.1578823	47.00781436	42.18608281	8.172605427	0	16.20469774	109.5938963	5.98555088	2.014013506	175.9207497	29.59330346	99.44846419	23.55313115	10.1271976	49.87735712	2.275054033	23.63803549	65.8925141	39.20146613	9.675671492	102.2765558	40.65686713	26.12330199	25.72446525	0	9.296358616	79.7324741	150.5302771	0	60.94798496
hsa-miR-485-5p	85.09534731	3.344537534	3.118470702	53.85075405	10.24868433	0	0	0	9.807126512	0	0	6.995355084	0	0	35.18414993	12.68284434	21.50237064	0	0	16.62578571	0	7.091410647	12.67163733	22.86752191	4.837835746	12.03253598	18.48039415	19.59247649	0	9.404064437	0	46.90145535	27.36914129	0	30.47399248
hsa-miR-486-3p	36.46943456	26.75630027	15.59235351	62.35350469	25.62171081	51.70172536	11.0606622	12.65582484	102.9748284	74.89616668	12.15352331	32.64499039	38.90608072	0	0	38.04853302	69.88270457	84.79127215	10.1271976	75.37022854	111.4776476	75.64171357	119.1133909	55.53541036	77.40537193	0	44.35294596	39.18495298	67.52672129	56.42438662	60.42633101	28.14087321	82.10742388	13.78283761	14.22119649
hsa-miR-486-5p	6949.453364	10692.4865	10796.14557	13340.81575	10299.92775	16810.4467	7496.363807	8677.677234	42844.06669	20269.6262	9350.110597	9189.564796	10926.62313	5697.644208	10969.63608	21928.63786	20693.34394	34425.25649	13570.44479	26293.1259	25371.40257	25637.81329	28696.18989	18127.4113	20004.45081	10841.31492	10633.61879	13891.06583	17013.51821	26049.25849	18657.79174	13596.73191	18816.28464	17897.01464	10503.36941
hsa-miR-487a-3p	0	0	0	0	0	0	2.76516555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.39215766	0	0	0	0	0	13.68457065	0	0
hsa-miR-487a-5p	0	0	3.118470702	5.668500427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.690145535	0	0	0
hsa-miR-487b-3p	0	6.689075068	0	17.00550128	0	0	0	0	0	0	0	0	0	4.028027012	3.909349992	0	10.75118532	0	0	2.216771428	0	0	0	0	0	0	0	0	0	0	0	4.690145535	0	0	2.031599499
hsa-miR-487b-5p	0	0	0	11.33700085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.108385714	0	0	0	0	0	6.016267989	0	0	0	0	0	0	0	0	6.094798496
hsa-miR-489-3p	4.052159396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.55313115	0	0	0	0	0	9.800366534	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-490-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.842285323	0	0
hsa-miR-490-5p	0	0	0	5.668500427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-491-5p	0	3.344537534	9.355412106	5.668500427	0	0	5.530331101	0	0	0	12.15352331	6.995355084	8.97832632	0	0	0	8.063388989	0	0	6.650314283	18.20043226	16.54662484	12.67163733	6.533577689	9.675671492	0	0	19.59247649	6.431116313	0	0	0	13.68457065	0	20.31599499
hsa-miR-493-3p	60.78239094	0	0	28.34250213	5.124342163	0	8.295496651	0	1.634521085	0	12.15352331	9.327140112	0	0	23.45609995	12.68284434	8.063388989	0	0	11.08385714	0	2.363803549	20.27461972	13.06715538	0	6.016267989	14.78431532	0	16.07779078	0	0	9.38029107	20.52685597	0	6.094798496
hsa-miR-493-5p	16.20863758	0	6.236941404	22.67400171	0	0	16.5909933	12.65582484	8.172605427	0	0	2.331785028	5.98555088	0	54.73089989	0	13.43898165	0	30.38159281	13.30062857	0	9.455214196	10.13730986	6.533577689	9.675671492	42.11387592	22.17647298	0	0	37.61625775	0	42.21130982	0	0	22.34759448
hsa-miR-494-3p	48.62591275	16.72268767	0	22.67400171	2.562171081	0	13.82582775	0	0	0	0	23.31785028	0	0	19.54674996	12.68284434	13.43898165	0	10.1271976	7.758699997	0	0	0	0	19.35134298	12.03253598	7.39215766	0	9.64667447	0	0	4.690145535	13.68457065	0	20.31599499
hsa-miR-494-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.108385714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-495-3p	0	0	0	2.834250213	0	0	0	0	0	0	0	0	0	0	0	0	2.68779633	0	0	2.216771428	0	4.727607098	0	0	0	0	0	0	0	0	0	4.690145535	6.842285323	0	0
hsa-miR-495-5p	8.104318791	0	0	0	0	0	0	8.437216562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.031599499
hsa-miR-497-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.266788845	0	0	0	0	0	0	0	0	0	0	2.031599499
hsa-miR-497-5p	4.052159396	0	0	2.834250213	0	0	0	8.437216562	1.634521085	6.808742425	8.102348871	4.663570056	0	8.056054024	3.909349992	4.22761478	0	18.84250492	0	15.51739999	2.275054033	4.727607098	5.068654931	6.533577689	4.837835746	12.03253598	3.69607883	6.530825496	9.64667447	0	0	9.38029107	20.52685597	20.67425642	26.41079348
hsa-miR-4999-5p	0	0	0	0	0	0	0	4.218608281	1.634521085	20.42622728	0	0	0	0	0	4.22761478	0	4.710626231	0	3.325157141	0	0	0	6.533577689	0	0	7.39215766	0	0	0	0	0	0	0	0
hsa-miR-499a-5p	0	0	6.236941404	8.50275064	7.686513244	14.77192153	2.76516555	0	3.269042171	0	0	2.331785028	0	0	0	4.22761478	8.063388989	0	0	3.325157141	0	2.363803549	2.534327466	0	9.675671492	0	0	0	12.86223263	0	0	0	0	0	2.031599499
hsa-miR-5001-3p	0	0	0	0	0	0	0	8.437216562	1.634521085	0	0	0	0	0	0	0	2.68779633	0	0	0	0	0	0	0	0	0	0	0	6.431116313	0	0	0	0	0	0
hsa-miR-5003-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.68779633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5009-5p	0	0	0	0	0	0	8.295496651	0	0	0	0	2.331785028	0	0	3.909349992	0	0	0	0	1.108385714	0	0	2.534327466	0	4.837835746	0	0	0	0	0	0	0	0	0	0
hsa-miR-500a-3p	0	23.41176274	15.59235351	5.668500427	69.17861919	22.1578823	16.5909933	16.87443312	21.24877411	13.61748485	0	16.3224952	0	42.29428363	15.63739997	8.455229559	43.00474127	42.39563608	30.38159281	42.11865712	50.05118872	37.82085678	43.08356691	55.53541036	72.56753619	6.016267989	22.17647298	13.06165099	35.37113972	37.61625775	9.296358616	28.14087321	0	6.891418805	22.34759448
hsa-miR-500a-5p	0	0	0	5.668500427	7.686513244	14.77192153	0	0	3.269042171	0	0	6.995355084	0	0	0	0	0	0	0	1.108385714	2.275054033	9.455214196	0	0	0	0	0	0	0	0	0	14.07043661	0	0	8.126397994
hsa-miR-500b-5p	0	0	0	5.668500427	7.686513244	14.77192153	0	0	3.269042171	0	0	0	0	0	0	0	0	0	0	1.108385714	2.275054033	7.091410647	0	0	0	0	0	0	0	0	0	14.07043661	0	0	8.126397994
hsa-miR-501-3p	0	20.0672252	15.59235351	5.668500427	46.11907946	22.1578823	13.82582775	16.87443312	17.97973194	13.61748485	0	13.99071017	0	24.16816207	15.63739997	8.455229559	34.94135228	32.97438361	10.1271976	29.92641427	40.95097259	23.63803549	30.41192959	39.20146613	48.37835746	6.016267989	11.08823649	13.06165099	32.15558157	18.80812887	9.296358616	18.76058214	0	6.891418805	18.28439549
hsa-miR-501-5p	4.052159396	0	0	0	0	0	2.76516555	0	1.634521085	0	0	2.331785028	0	0	0	4.22761478	0	4.710626231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.68457065	0	0
hsa-miR-5010-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.421252461	0	0	0	2.363803549	0	0	0	0	0	0	0	0	0	0	6.842285323	6.891418805	0
hsa-miR-5010-5p	8.104318791	3.344537534	0	11.33700085	0	0	5.530331101	8.437216562	9.807126512	0	4.051174435	0	8.97832632	0	27.36544995	8.455229559	5.375592659	4.710626231	0	7.758699997	6.825162098	9.455214196	2.534327466	0	0	0	7.39215766	0	6.431116313	18.80812887	0	0	13.68457065	0	4.063198997
hsa-miR-502-3p	0	16.72268767	3.118470702	5.668500427	48.68125054	14.77192153	16.5909933	0	17.97973194	13.61748485	0	6.995355084	0	42.29428363	11.72804998	8.455229559	32.25355595	32.97438361	20.2543952	32.1431857	29.57570242	33.09324969	22.80894719	32.66788845	48.37835746	0	22.17647298	13.06165099	3.215558157	18.80812887	9.296358616	23.45072768	0	0	6.094798496
hsa-miR-502-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.07043661	0	0	0
hsa-miR-503-3p	4.052159396	0	9.355412106	0	5.124342163	0	0	0	1.634521085	0	0	6.995355084	5.98555088	0	0	0	0	0	0	1.108385714	4.550108065	2.363803549	0	0	0	0	0	0	0	0	0	0	0	0	2.031599499
hsa-miR-503-5p	0	6.689075068	3.118470702	5.668500427	0	36.92980383	2.76516555	0	13.07616868	0	0	4.663570056	0	0	0	12.68284434	5.375592659	0	0	1.108385714	4.550108065	2.363803549	5.068654931	0	0	0	11.08823649	0	0	0	9.296358616	0	13.68457065	0	0
hsa-miR-504-5p	4.052159396	3.344537534	0	0	0	22.1578823	8.295496651	0	1.634521085	0	0	0	0	0	0	0	5.375592659	9.421252461	0	1.108385714	4.550108065	4.727607098	2.534327466	0	0	0	3.69607883	0	0	0	0	0	0	0	0
hsa-miR-505-3p	20.26079698	20.0672252	0	22.67400171	10.24868433	14.77192153	19.35615885	4.218608281	3.269042171	0	16.20469774	0	11.97110176	10.07006753	0	12.68284434	10.75118532	0	10.1271976	12.19224285	13.6503242	9.455214196	0	6.533577689	4.837835746	6.016267989	3.69607883	0	0	0	4.648179308	14.07043661	13.68457065	0	10.15799749
hsa-miR-505-5p	20.26079698	26.75630027	15.59235351	48.18225363	46.11907946	7.385960766	22.1213244	16.87443312	26.15233737	13.61748485	0	60.62641073	11.97110176	36.25224311	11.72804998	21.1380739	56.44372292	14.13187869	50.63598801	25.49287142	22.75054033	21.27423194	20.27461972	55.53541036	19.35134298	24.06507195	51.74510362	84.90073145	9.64667447	9.404064437	23.24089654	23.45072768	13.68457065	13.78283761	14.22119649
hsa-miR-506-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.909349992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-508-3p	0	0	0	0	0	7.385960766	5.530331101	0	1.634521085	20.42622728	0	0	11.97110176	2.014013506	3.909349992	0	0	0	0	0	0	0	0	0	0	0	11.08823649	0	0	0	0	4.690145535	0	0	0
hsa-miR-5088-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.275054033	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5089-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.648179308	0	0	0	0
hsa-miR-509-3p	0	0	3.118470702	0	0	0	5.530331101	0	13.07616868	20.42622728	0	0	8.97832632	0	3.909349992	4.22761478	2.68779633	0	0	0	0	0	0	3.266788845	0	0	0	0	0	0	0	4.690145535	0	6.891418805	0
hsa-miR-5090	0	0	0	0	0	7.385960766	0	0	4.903563256	27.2349697	0	0	11.97110176	0	0	0	0	0	0	0	0	0	0	3.266788845	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.266788845	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-510-3p	0	0	0	0	0	0	0	0	0	0	0	2.331785028	0	2.014013506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-511-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.07043661	0	0	0
hsa-miR-511-5p	0	23.41176274	0	2.834250213	5.124342163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.363803549	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-513a-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-513b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.1271976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-513b-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-513c-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	2.014013506	0	0	0	0	0	0	0	0	0	0	0	0	7.39215766	0	0	0	0	0	0	0	0
hsa-miR-514a-3p	0	0	0	0	0	0	0	0	0	0	0	0	2.99277544	0	0	0	0	0	0	0	0	0	0	0	0	0	7.39215766	0	0	0	0	4.690145535	13.68457065	6.891418805	0
hsa-miR-515-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.216771428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-516a-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.455229559	0	0	0	0	0	0	0	6.533577689	0	0	3.69607883	0	0	0	0	0	0	13.78283761	0
hsa-miR-516b-5p	0	0	0	0	0	0	5.530331101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.266788845	0	0	0	13.06165099	0	0	0	0	0	0	0
hsa-miR-517a-3p	0	0	0	0	0	0	2.76516555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.86223263	0	0	0	0	0	2.031599499
hsa-miR-517b-3p	0	0	0	0	0	0	2.76516555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.031599499
hsa-miR-517c-3p	0	0	0	0	0	0	2.76516555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.86223263	0	0	0	0	0	2.031599499
hsa-miR-5187-5p	16.20863758	0	0	22.67400171	7.686513244	0	0	4.218608281	0	0	0	13.99071017	0	0	0	8.455229559	2.68779633	4.710626231	10.1271976	5.541928569	2.275054033	0	0	6.533577689	0	12.03253598	11.08823649	6.530825496	3.215558157	0	0	0	0	0	0
hsa-miR-5189-3p	0	0	0	0	0	0	0	0	4.903563256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5189-5p	0	3.344537534	3.118470702	0	0	0	0	0	0	0	0	0	0	0	11.72804998	0	0	0	10.1271976	0	0	0	7.602982397	0	0	6.016267989	0	0	9.64667447	0	0	4.690145535	0	0	0
hsa-miR-518a-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.031599499
hsa-miR-518b	8.104318791	0	0	5.668500427	0	0	2.76516555	8.437216562	0	0	0	6.995355084	2.99277544	0	0	0	0	0	0	2.216771428	0	0	0	22.86752191	0	0	3.69607883	0	0	0	0	0	0	0	2.031599499
hsa-miR-518c-3p	0	0	0	2.834250213	0	0	2.76516555	0	0	0	0	0	0	0	0	0	2.68779633	4.710626231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.56567522	0
hsa-miR-518d-5p	0	0	0	0	0	7.385960766	0	0	0	0	0	0	0	0	19.54674996	0	0	0	0	0	0	0	0	0	0	0	3.69607883	0	0	0	0	0	0	0	0
hsa-miR-518e-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.108385714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-518e-5p	0	0	0	5.668500427	0	7.385960766	0	0	0	0	0	0	0	0	19.54674996	0	0	0	0	0	0	0	0	0	0	0	3.69607883	0	0	0	0	0	0	0	0
hsa-miR-518f-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.68284434	2.68779633	0	0	0	2.275054033	0	0	0	0	0	11.08823649	0	0	18.80812887	13.94453792	0	0	0	2.031599499
hsa-miR-5192	0	0	0	0	0	0	0	0	1.634521085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.375592659	4.710626231	0	3.325157141	0	0	2.534327466	9.800366534	0	0	0	0	0	0	0	0	20.52685597	0	4.063198997
hsa-miR-5194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.03253598	0	0	0	0	0	0	0	0	0
hsa-miR-5195-3p	0	0	0	2.834250213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5196-3p	0	0	3.118470702	0	0	0	0	0	0	0	0	0	0	0	0	0	5.375592659	0	10.1271976	1.108385714	0	0	0	6.533577689	4.837835746	0	0	0	0	0	0	0	0	0	0
hsa-miR-5196-5p	0	0	0	0	0	0	0	8.437216562	0	0	0	0	0	0	0	4.22761478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5197-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.1271976	0	0	0	0	0	0	0	0	0	0	0	0	0	6.842285323	0	0
hsa-miR-519a-2-5p	0	0	0	0	0	7.385960766	0	0	0	0	0	0	0	0	19.54674996	0	0	0	0	0	0	0	0	0	0	0	3.69607883	0	0	0	0	0	0	0	0
hsa-miR-519a-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.86223263	0	0	0	0	0	0
hsa-miR-519a-5p	0	0	0	5.668500427	0	7.385960766	0	0	0	0	0	0	0	0	19.54674996	0	0	0	0	0	0	0	0	0	0	0	3.69607883	0	0	0	0	0	0	0	0
hsa-miR-519b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-519b-5p	0	0	0	5.668500427	0	7.385960766	0	0	0	0	0	0	0	0	19.54674996	0	0	0	0	0	0	0	0	0	0	0	3.69607883	0	0	0	0	0	0	0	0
hsa-miR-519c-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.837835746	0	0	0	0	0	0	0	0	0	0
hsa-miR-519c-5p	0	0	0	5.668500427	0	7.385960766	0	0	0	0	0	0	0	0	19.54674996	0	0	0	0	0	0	0	0	0	0	0	3.69607883	0	0	0	0	0	0	0	0
hsa-miR-519d-3p	0	0	0	0	0	14.77192153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.69607883	0	0	0	0	0	0	0	0
hsa-miR-519e-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.86223263	0	0	0	0	0	0
hsa-miR-520a-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.710626231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-520b-5p	0	0	0	0	0	7.385960766	0	0	0	0	0	0	0	0	19.54674996	0	0	0	0	0	0	0	0	0	0	0	3.69607883	0	0	0	0	0	0	0	0
hsa-miR-520c-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-520c-5p	0	0	0	0	0	7.385960766	0	0	0	0	0	0	0	0	19.54674996	0	0	0	0	0	0	0	0	0	0	0	3.69607883	0	0	0	0	0	0	0	0
hsa-miR-520f-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-520f-5p	0	0	0	0	0	7.385960766	0	0	0	0	0	0	0	0	19.54674996	0	0	0	0	0	0	0	0	0	0	0	3.69607883	0	0	0	0	0	0	0	0
hsa-miR-520g-3p	0	0	0	0	0	14.77192153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.69607883	0	0	0	0	0	0	0	0
hsa-miR-520g-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.108385714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-520h	0	0	0	0	0	14.77192153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.69607883	0	0	0	0	0	0	0	0
hsa-miR-522-5p	0	0	0	5.668500427	0	7.385960766	0	0	0	0	0	0	0	0	19.54674996	0	0	0	0	0	0	0	0	0	0	0	3.69607883	0	0	0	0	0	0	0	0
hsa-miR-523-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.837835746	0	0	0	0	0	0	0	0	0	0
hsa-miR-523-5p	0	0	0	5.668500427	0	7.385960766	0	0	0	0	0	0	0	0	19.54674996	0	0	0	0	0	0	0	0	0	0	0	3.69607883	0	0	0	0	0	0	0	0
hsa-miR-526a-5p	0	0	0	0	0	7.385960766	0	0	0	0	0	0	0	0	19.54674996	0	0	0	0	0	0	0	0	0	0	0	3.69607883	0	0	0	0	0	0	0	0
hsa-miR-532-3p	0	6.689075068	28.06623632	53.85075405	25.62171081	22.1578823	8.295496651	8.437216562	34.32494279	27.2349697	12.15352331	25.64963531	8.97832632	32.2242161	7.818699985	8.455229559	48.38033393	4.710626231	0	19.95094285	20.47548629	14.18282129	20.27461972	9.800366534	14.51350724	6.016267989	14.78431532	26.12330199	3.215558157	0	9.296358616	23.45072768	6.842285323	20.67425642	4.063198997
hsa-miR-532-5p	56.73023154	76.92436328	74.84329685	96.36450725	61.49210595	51.70172536	71.89430431	118.1210319	57.20823799	88.51365153	85.07466314	104.9303263	41.89885616	28.19618908	0	50.73137736	77.94609356	75.37001969	10.1271976	58.74444283	70.52667501	59.09508873	40.54923945	22.86752191	48.37835746	12.03253598	77.61765543	52.24660397	45.01781419	9.404064437	37.18543447	56.28174642	47.89599726	82.69702566	67.04278345
hsa-miR-539-3p	0	0	3.118470702	5.668500427	0	0	0	0	1.634521085	20.42622728	0	0	2.99277544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.031599499
hsa-miR-539-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.325157141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-541-3p	0	0	0	0	0	0	0	0	0	20.42622728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-542-3p	40.52159396	33.44537534	18.71082421	11.33700085	0	44.31576459	2.76516555	0	14.71068977	0	8.102348871	6.995355084	0	0	0	0	91.3850752	4.710626231	212.6711496	7.758699997	6.825162098	4.727607098	5.068654931	0	0	6.016267989	521.147115	0	0	0	0	37.52116428	27.36914129	20.67425642	8.126397994
hsa-miR-542-5p	0	6.689075068	0	0	10.24868433	0	13.82582775	0	1.634521085	0	4.051174435	9.327140112	5.98555088	0	0	0	8.063388989	0	0	5.541928569	2.275054033	4.727607098	0	13.06715538	0	0	3.69607883	0	0	0	4.648179308	14.07043661	6.842285323	0	4.063198997
hsa-miR-543	8.104318791	0	0	0	0	0	0	0	0	0	0	0	8.97832632	4.028027012	0	0	0	0	0	3.325157141	4.550108065	4.727607098	5.068654931	0	0	0	0	0	0	0	18.59271723	4.690145535	0	6.891418805	4.063198997
hsa-miR-545-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.216771428	0	0	2.534327466	0	0	0	0	0	0	0	0	0	0	0	2.031599499
hsa-miR-545-5p	0	0	0	0	0	14.77192153	0	0	0	0	16.20469774	0	0	0	0	0	0	0	0	0	0	2.363803549	0	0	19.35134298	0	0	0	0	0	0	0	0	0	4.063198997
